feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10
1428.0,60.0,0.0,5.0,52.0,7.0,2.0,5.0,0.0546218487394958,0.0546218487394958
908.0,1263.0,198.0,18.0,243.0,271.0,17.0,268.0,0.73568281938326,0.36784140969163
464.0,619.0,7.0,24.0,352.0,96.0,52.0,44.0,0.1810344827586207,0.16379310344827586
710.0,824.0,2.0,12.0,670.0,50.0,16.0,37.0,0.3,0.06338028169014084
1710.0,17734.0,1708.0,0.0,4439.0,1177.0,256.0,1065.0,0.16900584795321638,0.06783625730994151
1489.0,28459.0,69.0,56.0,20162.0,480.0,202.0,355.0,0.12491605104096709,0.06783075889858965
322.0,656.0,3.0,2.0,557.0,25.0,11.0,18.0,0.25077399380804954,0.15170278637770898
500.0,272.0,4.0,4.0,232.0,27.0,14.0,13.0,0.158,0.074
194.0,372.0,5.0,7.0,325.0,46.0,32.0,16.0,0.13917525773195877,0.13402061855670103
464.0,60.0,1.0,1.0,55.0,7.0,5.0,3.0,0.9051724137931034,0.7866379310344828
994.0,404.0,13.0,18.0,27.0,131.0,23.0,112.0,0.9265593561368209,0.795774647887324
291.0,1527.0,2.0,2.0,1511.0,78.0,69.0,10.0,0.20618556701030927,0.15807560137457044
313.0,181.0,16.0,3.0,16.0,25.0,6.0,23.0,0.6645367412140575,0.5814696485623003
642.0,999.0,23.0,39.0,243.0,170.0,24.0,160.0,0.14018691588785046,0.03115264797507788
719.0,2406.0,1.0,2.0,552.0,73.0,24.0,64.0,0.16968011126564672,0.0584144645340751
111.0,248.0,0.0,1.0,199.0,19.0,12.0,8.0,0.21621621621621623,0.21621621621621623
665.0,1264.0,11.0,2.0,239.0,183.0,22.0,171.0,0.7759398496240602,0.7263157894736842
71.0,1419.0,2.0,120.0,8.0,62.0,4.0,60.0,0.15492957746478872,0.08450704225352113
196.0,5446.0,7.0,2.0,5410.0,41.0,31.0,15.0,0.5969387755102041,0.5714285714285714
350.0,1412.0,85.0,15.0,550.0,195.0,69.0,152.0,0.16285714285714287,0.04285714285714286
736.0,419.0,2.0,1.0,106.0,44.0,4.0,42.0,0.4444444444444444,0.10298102981029811
1805.0,56694.0,115.0,70.0,3458.0,1083.0,126.0,1054.0,0.12188365650969529,0.023822714681440444
491.0,891.0,6.0,11.0,823.0,48.0,27.0,23.0,0.18126272912423624,0.054989816700611
670.0,1764.0,42.0,15.0,1119.0,123.0,56.0,93.0,0.6259314456035767,0.5514157973174366
430.0,175.0,17.0,2.0,96.0,40.0,14.0,31.0,0.05581395348837209,0.018604651162790697
62.0,82.0,5.0,2.0,49.0,17.0,3.0,15.0,0.7580645161290323,0.6290322580645161
132.0,928.0,110.0,2.0,23.0,126.0,6.0,126.0,0.5075757575757576,0.45454545454545453
494.0,654.0,7.0,12.0,402.0,42.0,15.0,28.0,0.03441295546558704,0.02834008097165992
34.0,2561.0,34.0,0.0,17.0,72.0,2.0,72.0,0.9117647058823529,0.9117647058823529
1445.0,4786.0,1.0,29.0,1151.0,187.0,47.0,163.0,0.15432525951557094,0.02698961937716263
347.0,985.0,101.0,17.0,550.0,171.0,72.0,132.0,0.34870317002881845,0.34870317002881845
15.0,889.0,14.0,0.0,842.0,32.0,1.0,31.0,0.4666666666666667,0.26666666666666666
83.0,824.0,2.0,2.0,696.0,35.0,26.0,24.0,0.9397590361445783,0.3373493975903614
80.0,567.0,80.0,0.0,21.0,85.0,5.0,85.0,0.8625,0.8625
402.0,13693.0,35.0,32.0,1338.0,190.0,18.0,188.0,0.22388059701492538,0.14925373134328357
78.0,199.0,2.0,0.0,58.0,41.0,8.0,40.0,0.9230769230769231,0.3333333333333333
104.0,7483.0,7.0,5.0,378.0,82.0,9.0,79.0,0.9423076923076923,0.9038461538461539
500.0,613.0,4.0,3.0,606.0,37.0,34.0,3.0,0.092,0.028
862.0,127.0,2.0,3.0,37.0,40.0,9.0,35.0,0.8294663573085846,0.7447795823665894
2000.0,1341.0,43.0,40.0,976.0,281.0,169.0,142.0,0.328,0.2165
500.0,849.0,25.0,12.0,485.0,64.0,28.0,41.0,0.052,0.038
939.0,622.0,2.0,29.0,28.0,149.0,9.0,141.0,0.8893617021276595,0.676595744680851
395.0,366.0,22.0,11.0,54.0,73.0,11.0,68.0,0.379746835443038,0.32151898734177214
14.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.9285714285714286
492.0,328.0,9.0,11.0,206.0,48.0,13.0,37.0,0.09552845528455285,0.046747967479674794
498.0,900.0,27.0,21.0,812.0,172.0,135.0,53.0,0.8353413654618473,0.3634538152610442
16.0,904.0,16.0,0.0,865.0,27.0,1.0,26.0,0.25,0.125
757.0,274.0,0.0,1.0,78.0,48.0,20.0,31.0,0.16248348745046234,0.05151915455746367
499.0,156.0,4.0,4.0,117.0,23.0,14.0,9.0,0.03206412825651302,0.022044088176352707
371.0,1018.0,2.0,1.0,1003.0,55.0,43.0,14.0,0.522911051212938,0.2210242587601078
344.0,12498.0,0.0,10.0,12490.0,8.0,1.0,7.0,0.09011627906976744,0.020348837209302327
17.0,263.0,2.0,0.0,126.0,7.0,4.0,5.0,0.7647058823529411,0.7647058823529411
1056.0,19059.0,175.0,32.0,14465.0,448.0,276.0,270.0,0.2196969696969697,0.14678030303030304
293.0,1428.0,13.0,29.0,269.0,87.0,2.0,86.0,0.1296928327645051,0.020477815699658702
301.0,292.0,11.0,19.0,195.0,48.0,1.0,47.0,0.10299003322259136,0.026578073089700997
431.0,671.0,2.0,4.0,409.0,90.0,13.0,79.0,0.37354988399071926,0.37354988399071926
170.0,179.0,1.0,1.0,108.0,12.0,3.0,9.0,0.052941176470588235,0.023529411764705882
107.0,30.0,0.0,1.0,28.0,3.0,2.0,1.0,0.4392523364485981,0.40186915887850466
123.0,519.0,4.0,0.0,89.0,95.0,21.0,93.0,0.42276422764227645,0.42276422764227645
895.0,18239.0,70.0,34.0,371.0,365.0,26.0,356.0,0.9007803790412486,0.5964325529542921
494.0,948.0,8.0,12.0,908.0,61.0,38.0,23.0,0.12348178137651822,0.11133603238866396
2510.0,19510.0,366.0,83.0,16118.0,462.0,3.0,459.0,0.08964143426294821,0.02390438247011952
326.0,856.0,0.0,1.0,32.0,82.0,8.0,79.0,0.9601226993865031,0.5521472392638037
802.0,222.0,0.0,2.0,82.0,21.0,6.0,16.0,0.7406483790523691,0.614713216957606
101.0,90.0,2.0,2.0,74.0,21.0,15.0,12.0,0.5544554455445545,0.46534653465346537
463.0,1377.0,1.0,2.0,1326.0,82.0,71.0,12.0,0.17062634989200864,0.1079913606911447
347.0,11160.0,88.0,62.0,392.0,271.0,16.0,265.0,0.10632183908045977,0.011494252873563218
539.0,318.0,6.0,7.0,203.0,56.0,39.0,22.0,0.300556586270872,0.10204081632653061
459.0,592.0,0.0,4.0,583.0,54.0,48.0,7.0,0.1786492374727669,0.10675381263616558
163.0,368.0,0.0,8.0,336.0,40.0,31.0,10.0,0.6380368098159509,0.44171779141104295
1213.0,4071.0,71.0,57.0,511.0,260.0,38.0,251.0,0.13767518549051938,0.057708161582852434
488.0,1596.0,11.0,17.0,1481.0,50.0,21.0,31.0,0.06147540983606557,0.028688524590163935
883.0,17739.0,483.0,23.0,1799.0,767.0,36.0,761.0,0.9263873159682899,0.8414496036240091
995.0,1266.0,6.0,25.0,78.0,193.0,7.0,192.0,0.8241206030150754,0.7688442211055276
105.0,459.0,3.0,0.0,21.0,83.0,8.0,83.0,0.9333333333333333,0.9142857142857143
1183.0,3589.0,26.0,16.0,3383.0,295.0,255.0,55.0,0.3389687235841082,0.2654268808114962
417.0,155.0,10.0,9.0,20.0,31.0,8.0,26.0,0.5323741007194245,0.5203836930455635
483.0,1040.0,14.0,22.0,957.0,61.0,34.0,28.0,0.15527950310559005,0.10766045548654245
302.0,933.0,5.0,2.0,131.0,69.0,4.0,68.0,0.7880794701986755,0.7152317880794702
486.0,600.0,3.0,15.0,451.0,94.0,60.0,43.0,0.38271604938271603,0.38271604938271603
817.0,365.0,17.0,15.0,7.0,92.0,3.0,89.0,0.47980416156670747,0.39412484700122397
569.0,14349.0,28.0,13.0,3070.0,175.0,83.0,152.0,0.1757469244288225,0.05272407732864675
1901.0,36565.0,17.0,52.0,2694.0,476.0,64.0,446.0,0.17622304050499737,0.04050499736980537
837.0,184.0,28.0,10.0,85.0,68.0,36.0,38.0,0.8231780167264038,0.6941457586618877
206.0,78.0,4.0,5.0,50.0,15.0,2.0,13.0,0.09223300970873786,0.09223300970873786
993.0,856.0,13.0,17.0,552.0,113.0,66.0,50.0,0.18831822759315206,0.16414904330312186
94.0,535.0,5.0,1.0,395.0,35.0,20.0,20.0,0.723404255319149,0.6276595744680851
563.0,1666.0,8.0,0.0,364.0,202.0,52.0,181.0,0.9200710479573713,0.8934280639431617
110.0,172.0,7.0,5.0,21.0,22.0,4.0,20.0,0.12727272727272726,0.02727272727272727
499.0,89.0,3.0,4.0,4.0,13.0,2.0,11.0,0.04408817635270541,0.022044088176352707
992.0,1632.0,25.0,23.0,1007.0,133.0,78.0,66.0,0.22278225806451613,0.11693548387096774
1000.0,3324.0,13.0,13.0,3189.0,290.0,256.0,58.0,0.192,0.192
58.0,548.0,1.0,0.0,475.0,25.0,21.0,16.0,0.9827586206896551,0.20689655172413793
495.0,1465.0,5.0,3.0,1403.0,52.0,24.0,29.0,0.08484848484848485,0.08484848484848485
1887.0,20962.0,118.0,98.0,5157.0,611.0,156.0,555.0,0.118706942236354,0.048754636989931106
477.0,1397.0,4.0,4.0,1335.0,95.0,77.0,22.0,0.40461215932914046,0.3480083857442348
1522.0,164.0,1.0,0.0,123.0,26.0,19.0,10.0,0.4480946123521682,0.4480946123521682
498.0,106.0,0.0,3.0,95.0,12.0,7.0,5.0,0.08032128514056225,0.06224899598393574
1813.0,6112.0,17.0,4.0,4904.0,559.0,394.0,280.0,0.9614325068870524,0.9432506887052342
45.0,8.0,0.0,2.0,0.0,3.0,0.0,3.0,0.15555555555555556,0.13333333333333333
196.0,320.0,1.0,5.0,310.0,27.0,20.0,7.0,0.28061224489795916,0.12755102040816327
497.0,5436.0,7.0,7.0,5375.0,47.0,32.0,18.0,0.060362173038229376,0.030181086519114688
1327.0,16541.0,88.0,30.0,1992.0,389.0,62.0,365.0,0.15599095704596835,0.045968349660889224
1851.0,2238.0,50.0,29.0,611.0,205.0,58.0,178.0,0.4737979470556456,0.4737979470556456
850.0,307.0,3.0,5.0,161.0,74.0,25.0,58.0,0.1,0.04352941176470588
489.0,147.0,1.0,11.0,137.0,28.0,22.0,6.0,0.07566462167689161,0.05521472392638037
1490.0,4217.0,194.0,92.0,657.0,417.0,54.0,398.0,0.11208053691275167,0.03355704697986577
1706.0,1122.0,1.0,8.0,1103.0,64.0,49.0,16.0,0.05744431418522861,0.016998827667057445
84.0,712.0,5.0,8.0,10.0,39.0,4.0,38.0,0.42857142857142855,0.2976190476190476
207.0,631.0,22.0,15.0,418.0,56.0,10.0,49.0,0.1111111111111111,0.05314009661835749
500.0,720.0,8.0,3.0,628.0,51.0,25.0,27.0,0.048,0.032
2000.0,16697.0,58.0,55.0,5826.0,729.0,276.0,582.0,0.9775,0.952
1818.0,18549.0,274.0,412.0,2441.0,1237.0,84.0,1223.0,0.988998899889989,0.577007700770077
223.0,569.0,9.0,8.0,107.0,64.0,13.0,57.0,0.4798206278026906,0.16591928251121077
481.0,1295.0,1.0,10.0,1173.0,75.0,51.0,29.0,0.15592515592515593,0.15592515592515593
466.0,744.0,1.0,5.0,685.0,46.0,31.0,18.0,0.06652360515021459,0.019313304721030045
256.0,765.0,2.0,6.0,51.0,46.0,6.0,44.0,0.12109375,0.03125
186.0,363.0,7.0,7.0,289.0,37.0,14.0,23.0,0.5376344086021505,0.3118279569892473
15.0,921.0,14.0,1.0,873.0,31.0,1.0,30.0,0.13333333333333333,0.13333333333333333
1995.0,1928.0,206.0,21.0,1263.0,289.0,139.0,222.0,0.20480721081622433,0.09063595393089635
483.0,895.0,44.0,14.0,199.0,152.0,39.0,131.0,0.7204968944099379,0.6542443064182195
494.0,778.0,14.0,15.0,237.0,64.0,15.0,50.0,0.08704453441295547,0.07692307692307693
493.0,555.0,8.0,9.0,202.0,97.0,25.0,87.0,0.15010141987829614,0.038539553752535496
882.0,2247.0,88.0,38.0,563.0,254.0,52.0,228.0,0.7108843537414966,0.5589569160997733
1366.0,4894.0,2.0,5.0,4681.0,82.0,66.0,19.0,0.04904831625183016,0.022693997071742314
732.0,58353.0,31.0,4.0,3611.0,359.0,73.0,342.0,0.9330601092896175,0.8087431693989071
490.0,4.0,1.0,4.0,0.0,4.0,0.0,4.0,0.036734693877551024,0.014285714285714285
21.0,945.0,21.0,0.0,0.0,30.0,0.0,30.0,0.2857142857142857,0.19047619047619047
174.0,199.0,1.0,0.0,188.0,10.0,5.0,5.0,0.05747126436781609,0.05747126436781609
498.0,177.0,2.0,2.0,173.0,25.0,22.0,3.0,0.572289156626506,0.5140562248995983
199.0,204.0,2.0,3.0,187.0,13.0,7.0,7.0,0.08040201005025126,0.06532663316582915
50.0,35.0,1.0,0.0,18.0,6.0,3.0,5.0,0.96,0.9
423.0,9157.0,21.0,14.0,41.0,177.0,11.0,173.0,0.1111111111111111,0.03546099290780142
500.0,830.0,7.0,6.0,763.0,71.0,60.0,11.0,0.182,0.18
906.0,523.0,44.0,42.0,196.0,114.0,13.0,109.0,0.12362030905077263,0.05077262693156733
283.0,1315.0,24.0,15.0,54.0,91.0,6.0,86.0,0.5300353356890459,0.5053003533568905
460.0,54.0,0.0,2.0,9.0,14.0,1.0,14.0,0.41304347826086957,0.3239130434782609
491.0,227.0,8.0,8.0,128.0,56.0,38.0,24.0,0.4684317718940937,0.4684317718940937
499.0,3734.0,499.0,0.0,60.0,2351.0,17.0,2351.0,0.17234468937875752,0.06212424849699399
341.0,276.0,9.0,6.0,175.0,36.0,9.0,28.0,0.13196480938416422,0.09970674486803519
962.0,379.0,9.0,23.0,33.0,76.0,12.0,67.0,0.0975103734439834,0.03319502074688797
284.0,275.0,3.0,6.0,111.0,29.0,12.0,23.0,0.14788732394366197,0.035211267605633804
339.0,427.0,0.0,1.0,329.0,40.0,11.0,31.0,0.19469026548672566,0.04424778761061947
175.0,490.0,1.0,1.0,294.0,79.0,47.0,59.0,0.9314285714285714,0.9028571428571428
157.0,4.0,0.0,5.0,0.0,4.0,0.0,4.0,0.09554140127388536,0.06369426751592357
3550.0,22801.0,632.0,106.0,15362.0,1301.0,656.0,926.0,0.17933558558558557,0.0777027027027027
1928.0,10059.0,136.0,151.0,0.0,3849.0,0.0,3849.0,0.26424870466321243,0.19378238341968912
487.0,240.0,6.0,14.0,212.0,51.0,36.0,16.0,0.06570841889117043,0.04722792607802875
312.0,2970.0,24.0,23.0,12.0,130.0,6.0,128.0,0.09615384615384616,0.01282051282051282
325.0,2354.0,5.0,19.0,99.0,123.0,11.0,119.0,0.19692307692307692,0.033846153846153845
258.0,793.0,5.0,10.0,130.0,87.0,15.0,83.0,0.10465116279069768,0.031007751937984496
559.0,4066.0,3.0,6.0,4054.0,10.0,1.0,9.0,0.5134168157423972,0.37924865831842575
1992.0,963.0,10.0,17.0,310.0,195.0,75.0,139.0,0.12537612838515547,0.014042126379137413
354.0,5325.0,144.0,33.0,161.0,328.0,8.0,325.0,0.15819209039548024,0.03389830508474576
1992.0,843.0,53.0,49.0,235.0,236.0,58.0,197.0,0.2113453815261044,0.09186746987951808
47.0,62.0,2.0,0.0,44.0,10.0,4.0,6.0,0.0425531914893617,0.0425531914893617
487.0,2258.0,50.0,28.0,167.0,172.0,12.0,166.0,0.11498973305954825,0.03696098562628337
200.0,464.0,2.0,2.0,411.0,19.0,9.0,10.0,0.215,0.215
1559.0,3916.0,58.0,10.0,2184.0,231.0,127.0,156.0,0.2771007055805003,0.09429121231558692
128.0,266.0,12.0,3.0,5.0,53.0,3.0,51.0,0.765625,0.6875
992.0,3880.0,26.0,25.0,3285.0,108.0,54.0,68.0,0.07258064516129033,0.018145161290322582
1753.0,1967.0,55.0,30.0,1374.0,206.0,102.0,140.0,0.195094124358243,0.08613804905875641
142.0,1170.0,69.0,3.0,106.0,92.0,17.0,85.0,0.1056338028169014,0.028169014084507043
404.0,1634.0,14.0,7.0,1235.0,73.0,49.0,34.0,0.4504950495049505,0.3415841584158416
1876.0,13980.0,31.0,41.0,8173.0,58.0,3.0,55.0,0.12366737739872068,0.0314498933901919
332.0,208.0,6.0,3.0,137.0,34.0,23.0,11.0,0.08734939759036145,0.06927710843373494
469.0,317.0,27.0,32.0,10.0,86.0,6.0,80.0,0.11727078891257996,0.021321961620469083
123.0,7.0,0.0,1.0,0.0,3.0,0.0,3.0,0.056910569105691054,0.056910569105691054
524.0,525.0,23.0,3.0,189.0,93.0,37.0,78.0,0.1844106463878327,0.1844106463878327
71.0,230.0,1.0,0.0,119.0,37.0,17.0,29.0,0.9014084507042254,0.8732394366197183
122.0,547.0,6.0,4.0,408.0,29.0,8.0,22.0,0.13934426229508196,0.09016393442622951
116.0,632.0,0.0,2.0,295.0,41.0,19.0,32.0,0.19827586206896552,0.19827586206896552
290.0,1271.0,13.0,1.0,1183.0,121.0,104.0,31.0,0.8448275862068966,0.3586206896551724
85.0,1112.0,1.0,1.0,745.0,25.0,14.0,21.0,0.08235294117647059,0.08235294117647059
759.0,9.0,0.0,8.0,0.0,5.0,0.0,5.0,0.022397891963109356,0.010540184453227932
378.0,4379.0,6.0,50.0,109.0,182.0,3.0,182.0,0.7037037037037037,0.5264550264550265
1959.0,1347.0,37.0,43.0,597.0,99.0,9.0,96.0,0.09897959183673469,0.02142857142857143
237.0,520.0,20.0,23.0,3.0,87.0,1.0,86.0,0.4345991561181435,0.3924050632911392
241.0,6451.0,9.0,3.0,54.0,116.0,5.0,116.0,0.8091286307053942,0.7302904564315352
317.0,286.0,16.0,15.0,31.0,64.0,5.0,59.0,0.2870662460567823,0.17034700315457413
68.0,1473.0,1.0,738.0,40.0,732.0,5.0,728.0,0.10294117647058823,0.10294117647058823
172.0,7839.0,57.0,181.0,7604.0,162.0,117.0,70.0,0.1744186046511628,0.12790697674418605
1946.0,9347.0,91.0,109.0,734.0,454.0,46.0,433.0,0.31654676258992803,0.09146968139773895
180.0,235.0,25.0,1.0,5.0,47.0,3.0,45.0,0.95,0.6166666666666667
331.0,762.0,12.0,3.0,0.0,70.0,0.0,70.0,0.7957957957957958,0.45045045045045046
116.0,784.0,0.0,2.0,773.0,9.0,2.0,7.0,0.13793103448275862,0.05172413793103448
85.0,1027.0,6.0,11.0,700.0,72.0,62.0,60.0,0.9529411764705882,0.9294117647058824
493.0,7380.0,24.0,21.0,7127.0,388.0,345.0,73.0,0.9554655870445344,0.26720647773279355
54.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.12962962962962962,0.037037037037037035
346.0,1113.0,9.0,7.0,1040.0,51.0,39.0,22.0,0.10982658959537572,0.09248554913294797
24.0,26.0,1.0,2.0,24.0,11.0,10.0,2.0,0.625,0.625
354.0,8.0,0.0,13.0,0.0,8.0,0.0,8.0,0.17231638418079095,0.05084745762711865
499.0,3128.0,5.0,5.0,3028.0,62.0,50.0,12.0,0.06412825651302605,0.03807615230460922
35.0,835.0,2.0,0.0,365.0,18.0,10.0,16.0,0.8857142857142857,0.8
318.0,3392.0,18.0,3.0,2932.0,87.0,52.0,43.0,0.49056603773584906,0.2169811320754717
528.0,17675.0,48.0,26.0,11132.0,246.0,120.0,192.0,0.2215909090909091,0.03409090909090909
992.0,1177.0,19.0,23.0,695.0,92.0,34.0,64.0,0.08165322580645161,0.08165322580645161
780.0,596.0,69.0,22.0,86.0,163.0,32.0,148.0,0.6538461538461539,0.21923076923076923
80.0,222.0,1.0,1.0,20.0,14.0,2.0,14.0,0.9,0.6625
1394.0,3134.0,7.0,31.0,3093.0,33.0,2.0,31.0,0.16212338593974174,0.05021520803443329
1950.0,227853.0,1811.0,71.0,993.0,14645.0,1.0,14644.0,0.49538461538461537,0.3548717948717949
887.0,1842.0,59.0,166.0,842.0,233.0,89.0,165.0,0.17700112739571588,0.0992108229988726
1260.0,4757.0,59.0,33.0,2411.0,303.0,53.0,269.0,0.6976190476190476,0.6158730158730159
27.0,270.0,5.0,0.0,189.0,16.0,11.0,12.0,0.9629629629629629,0.8518518518518519
1592.0,3050.0,107.0,19.0,1726.0,257.0,144.0,184.0,0.2537688442211055,0.1507537688442211
267.0,2284.0,6.0,4.0,2266.0,21.0,12.0,11.0,0.0898876404494382,0.03745318352059925
499.0,637.0,3.0,2.0,496.0,21.0,10.0,11.0,0.11422845691382766,0.07615230460921844
1939.0,1136.0,57.0,91.0,428.0,283.0,81.0,221.0,0.6874677668901495,0.5688499226405364
1753.0,10167.0,29.0,36.0,10090.0,65.0,2.0,63.0,0.1351968054763263,0.03308613804905876
1743.0,77622.0,1227.0,68.0,72798.0,1248.0,245.0,1131.0,0.1686746987951807,0.03442340791738382
391.0,4792.0,3.0,57.0,120.0,70.0,6.0,66.0,0.17647058823529413,0.10230179028132992
453.0,618.0,5.0,9.0,155.0,31.0,11.0,21.0,0.05739514348785872,0.017660044150110375
723.0,101.0,37.0,14.0,0.0,44.0,0.0,44.0,0.2074688796680498,0.0995850622406639
441.0,2167.0,11.0,15.0,1138.0,106.0,27.0,95.0,0.10430839002267574,0.036281179138321996
488.0,287.0,4.0,11.0,36.0,49.0,5.0,45.0,0.29713114754098363,0.29713114754098363
21.0,61.0,2.0,1.0,58.0,9.0,6.0,3.0,0.8571428571428571,0.8571428571428571
2618.0,15503.0,481.0,85.0,11729.0,937.0,490.0,674.0,0.4881588999236058,0.29411764705882354
280.0,620.0,18.0,13.0,452.0,61.0,33.0,39.0,0.5,0.36428571428571427
159.0,1784.0,10.0,3.0,78.0,61.0,7.0,59.0,0.8050314465408805,0.7861635220125787
491.0,352.0,9.0,18.0,321.0,91.0,71.0,22.0,0.09164969450101833,0.026476578411405296
62.0,1204.0,2.0,13.0,17.0,22.0,1.0,22.0,0.8225806451612904,0.6935483870967742
270.0,67.0,1.0,1.0,62.0,5.0,1.0,4.0,0.018518518518518517,0.003703703703703704
112.0,2015.0,20.0,1.0,1681.0,94.0,61.0,60.0,0.9107142857142857,0.8571428571428571
1961.0,5873.0,35.0,58.0,3307.0,289.0,146.0,206.0,0.11371749107598164,0.026517083120856707
861.0,2507.0,145.0,12.0,87.0,371.0,14.0,368.0,0.875725900116144,0.5679442508710801
440.0,136.0,0.0,5.0,76.0,14.0,5.0,9.0,0.029545454545454545,0.00909090909090909
128.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.09375,0.0859375
710.0,19060.0,336.0,23.0,16840.0,543.0,375.0,360.0,0.15211267605633802,0.10704225352112676
453.0,791.0,34.0,7.0,505.0,64.0,22.0,49.0,0.08388520971302428,0.06181015452538632
127.0,5806.0,127.0,0.0,0.0,364.0,0.0,364.0,0.2204724409448819,0.10236220472440945
952.0,9433.0,88.0,6.0,7899.0,340.0,242.0,134.0,0.15966386554621848,0.0934873949579832
193.0,377.0,0.0,1.0,225.0,15.0,8.0,8.0,0.08808290155440414,0.05181347150259067
297.0,22.0,1.0,2.0,17.0,5.0,1.0,4.0,0.050505050505050504,0.020202020202020204
355.0,535.0,13.0,9.0,191.0,65.0,23.0,44.0,0.5211267605633803,0.3380281690140845
167.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.017964071856287425,0.011976047904191617
468.0,2564.0,44.0,27.0,1547.0,188.0,104.0,140.0,0.1047008547008547,0.023504273504273504
1999.0,2147.0,239.0,113.0,291.0,505.0,59.0,467.0,0.9394697348674337,0.9219609804902451
1355.0,804.0,192.0,19.0,333.0,292.0,85.0,249.0,0.9202952029520295,0.5579335793357934
1955.0,320.0,3.0,17.0,50.0,69.0,4.0,67.0,0.7964194373401534,0.7601023017902814
489.0,17.0,2.0,0.0,3.0,4.0,1.0,3.0,0.002044989775051125,0.002044989775051125
147.0,581.0,13.0,7.0,482.0,56.0,28.0,35.0,0.12244897959183673,0.04081632653061224
1439.0,225.0,0.0,21.0,61.0,58.0,15.0,46.0,0.6789437109103544,0.1911049339819319
1990.0,3989.0,349.0,82.0,1158.0,534.0,141.0,485.0,0.0592964824120603,0.015577889447236181
403.0,280.0,11.0,23.0,46.0,53.0,5.0,53.0,0.6377171215880894,0.5558312655086849
500.0,8585.0,3.0,1.0,8578.0,93.0,89.0,4.0,0.234,0.234
1997.0,10481.0,220.0,194.0,2141.0,497.0,89.0,463.0,0.1340670335167584,0.0880440220110055
986.0,1043.0,15.0,22.0,397.0,109.0,29.0,96.0,0.8073022312373225,0.3265720081135903
403.0,1852.0,61.0,29.0,227.0,183.0,26.0,182.0,0.15384615384615385,0.03970223325062035
493.0,147.0,6.0,1.0,110.0,25.0,7.0,18.0,0.24746450304259635,0.11156186612576065
1539.0,2473.0,0.0,26.0,2421.0,91.0,66.0,28.0,0.031189083820662766,0.02079272254710851
1833.0,2336.0,30.0,17.0,436.0,282.0,56.0,248.0,0.14784506273867976,0.03982542280414621
797.0,126.0,3.0,31.0,74.0,48.0,11.0,38.0,0.09661229611041405,0.02132998745294856
1992.0,5249.0,10.0,7.0,3942.0,515.0,346.0,236.0,0.9292168674698795,0.8704819277108434
1721.0,2472.0,8.0,8.0,1806.0,176.0,124.0,95.0,0.16269610691458455,0.1621150493898896
500.0,335.0,6.0,6.0,61.0,45.0,12.0,37.0,0.29,0.168
1219.0,590.0,32.0,20.0,226.0,113.0,40.0,82.0,0.09351927809680066,0.018867924528301886
185.0,693.0,18.0,18.0,556.0,48.0,14.0,38.0,0.07027027027027027,0.032432432432432434
1977.0,150.0,39.0,37.0,41.0,63.0,1.0,63.0,0.054628224582701064,0.015174506828528073
50.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.06,0.06
420.0,603.0,6.0,12.0,7.0,108.0,4.0,105.0,0.8023809523809524,0.7547619047619047
199.0,176.0,5.0,1.0,108.0,11.0,3.0,10.0,0.04522613065326633,0.020100502512562814
237.0,3059.0,8.0,10.0,113.0,159.0,19.0,155.0,0.9493670886075949,0.6286919831223629
414.0,961.0,35.0,26.0,645.0,107.0,36.0,74.0,0.0821256038647343,0.0821256038647343
13.0,905.0,12.0,0.0,868.0,26.0,1.0,25.0,0.15384615384615385,0.15384615384615385
181.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.022099447513812154,0.011049723756906077
1723.0,2176.0,100.0,38.0,1343.0,337.0,151.0,225.0,0.8912037037037037,0.8547453703703703
451.0,229.0,14.0,3.0,19.0,55.0,5.0,53.0,0.3082039911308204,0.2328159645232816
529.0,15508.0,0.0,16.0,15484.0,23.0,5.0,18.0,0.16068052930056712,0.020793950850661626
1479.0,1992.0,37.0,7.0,29.0,300.0,19.0,290.0,0.11494252873563218,0.04665314401622718
172.0,176.0,2.0,9.0,112.0,17.0,3.0,16.0,0.09302325581395349,0.01744186046511628
500.0,444.0,8.0,8.0,80.0,42.0,7.0,35.0,0.044,0.026
125.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.104,0.024
956.0,2792.0,0.0,5.0,1997.0,52.0,34.0,20.0,0.036610878661087864,0.011506276150627616
495.0,565.0,7.0,12.0,500.0,62.0,46.0,17.0,0.11313131313131314,0.06464646464646465
108.0,131.0,5.0,3.0,79.0,19.0,5.0,15.0,0.18518518518518517,0.07407407407407407
1031.0,57.0,2.0,22.0,3.0,41.0,1.0,41.0,0.06983511154219205,0.029097963142580018
494.0,1292.0,14.0,16.0,1035.0,45.0,10.0,37.0,0.05465587044534413,0.030364372469635626
23.0,742.0,1.0,0.0,72.0,11.0,4.0,10.0,0.5217391304347826,0.34782608695652173
422.0,609.0,81.0,16.0,69.0,130.0,23.0,120.0,0.26540284360189575,0.13981042654028436
